aliases,best_separated,best_separated_p50_ms,beyond_native_context,cp,cublaslt_boundary_p50_ms,cublaslt_gemm_p50_ms,cublaslt_nccl_config,cublaslt_plans,cublaslt_route_p50_ms,global_seq,head_dim,k,m,model,n,native_max_context,q_heads,suite,te_boundary_p50_ms,te_gemm_p50_ms,te_nccl_config,te_route_p50_ms
Llama 3/3.1 8B,TE+NCCL,9.945856094360352,False,4,10.083968162536621,6.536831855773926,ch32_chunk128_ll128_graph_normal_pb512_pw8,"[{'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 6.171768665313721, 'waves': 198.78787231445312}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 6.233506202697754, 'waves': 198.78787231445312}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 6.197219371795654, 'waves': 198.78787231445312}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 6.277972221374512, 'waves': 124.1212158203125}]",4.126479864120483,524288,128,4096,131072,llama3_8b,4096,,32,model,9.945856094360352,6.5423359870910645,ch32_chunk128_ll16_graph_normal_pb256_pw4,4.12884783744812
Llama 3/3.1 8B,cuBLASLt+NCCL,5.512095928192139,False,8,5.512095928192139,3.2463839054107666,ch24_chunk128_ll16_graph_hp_pb512_pw4,"[{'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 3.0651168823242188, 'waves': 99.39393615722656}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 3.1106369495391846, 'waves': 99.39393615722656}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 3.0740671157836914, 'waves': 99.39393615722656}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 3.1155009269714355, 'waves': 99.39393615722656}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 209, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 4, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 2.918266534805298, 'waves': 57.0}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 3.1025428771972656, 'waves': 99.39393615722656}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 3.1005706787109375, 'waves': 99.39393615722656}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 209, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 4, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 2.9428555965423584, 'waves': 57.0}]",2.474063992500305,524288,128,4096,65536,llama3_8b,4096,,32,model,5.727312088012695,3.2713279724121094,ch24_chunk128_ll16_graph_hp_pb512_pw8,2.4748319387435913
Qwen2.5 14B/32B,TE+NCCL,0.06321599707007408,False,4,0.06727999821305275,0.029311999678611755,ch32_chunk1024_ll16_graph_hp_pb1024_pw8,"[{'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 28, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 0, 'inner_shape': 0, 'cluster_shape': 7, 'workspace_bytes': 0, 'tune_ms': 0.024770133197307587, 'waves': 0.8181818127632141}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 135, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 0, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.02478400059044361, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 28, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 0, 'inner_shape': 0, 'cluster_shape': 7, 'workspace_bytes': 0, 'tune_ms': 0.024721065536141396, 'waves': 0.8181818127632141}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 28, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 0, 'inner_shape': 0, 'cluster_shape': 7, 'workspace_bytes': 0, 'tune_ms': 0.024801068007946014, 'waves': 0.8181818127632141}]",0.036927999928593636,1024,128,5120,256,qwen25_14b_32b,5120,,40,model,0.06321599707007408,0.028783999383449554,ch32_chunk1024_ll16_graph_hp_pb128_pw4,0.03486400097608566
Qwen2.5 14B/32B,TE+NCCL,0.05966399982571602,False,8,0.059808000922203064,0.025280000641942024,ch24_chunk256_ll64_graph_hp_pb1024_pw8,"[{'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 27, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 0, 'inner_shape': 0, 'cluster_shape': 7, 'workspace_bytes': 0, 'tune_ms': 0.019061332568526268, 'waves': 0.8181818127632141}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 27, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 0, 'inner_shape': 0, 'cluster_shape': 7, 'workspace_bytes': 0, 'tune_ms': 0.0205706674605608, 'waves': 0.8181818127632141}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 27, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 0, 'inner_shape': 0, 'cluster_shape': 7, 'workspace_bytes': 0, 'tune_ms': 0.019076265394687653, 'waves': 0.8181818127632141}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 27, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 0, 'inner_shape': 0, 'cluster_shape': 7, 'workspace_bytes': 0, 'tune_ms': 0.02043520100414753, 'waves': 0.8181818127632141}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 27, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 0, 'inner_shape': 0, 'cluster_shape': 7, 'workspace_bytes': 0, 'tune_ms': 0.01897173374891281, 'waves': 0.8181818127632141}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 27, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 0, 'inner_shape': 0, 'cluster_shape': 7, 'workspace_bytes': 0, 'tune_ms': 0.018810667097568512, 'waves': 0.8181818127632141}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 27, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 0, 'inner_shape': 0, 'cluster_shape': 7, 'workspace_bytes': 0, 'tune_ms': 0.020739199593663216, 'waves': 0.8181818127632141}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 27, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 0, 'inner_shape': 0, 'cluster_shape': 7, 'workspace_bytes': 0, 'tune_ms': 0.018915200605988503, 'waves': 0.8181818127632141}]",0.034960001707077026,1024,128,5120,128,qwen25_14b_32b,5120,,40,model,0.05966399982571602,0.025296000763773918,ch24_chunk256_ll64_graph_hp_pb1024_pw8,0.034960001707077026
Qwen2.5 14B/32B,TE+NCCL,0.14660800248384476,False,4,0.14668799936771393,0.07548800110816956,ch32_chunk128_ll64_graph_normal_pb128_pw8,"[{'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 248, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 0, 'tune_ms': 0.06885120272636414, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 248, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 0, 'tune_ms': 0.07035626471042633, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 248, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 0, 'tune_ms': 0.06910080462694168, 'waves': 0.9696969985961914}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 248, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 0, 'tune_ms': 0.06987626850605011, 'waves': 0.9696969985961914}]",0.07348800078034401,4096,128,5120,1024,qwen25_14b_32b,5120,,40,model,0.14660800248384476,0.07555200159549713,ch32_chunk128_ll64_graph_normal_pb128_pw4,0.07329599931836128
Qwen2.5 14B/32B,cuBLASLt+NCCL,0.10545599833130836,False,8,0.10545599833130836,0.0517439991235733,ch24_chunk1024_ll16_graph_hp_pb128_pw4,"[{'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 135, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 0, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.038439467549324036, 'waves': 1.9393939971923828}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 135, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 0, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.04543786868453026, 'waves': 1.9393939971923828}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 197, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 2, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 0, 'tune_ms': 0.03930346667766571, 'waves': 0.939393937587738}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 135, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 0, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.045257601886987686, 'waves': 1.9393939971923828}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 197, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 2, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 0, 'tune_ms': 0.038652800023555756, 'waves': 0.939393937587738}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 197, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 2, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 0, 'tune_ms': 0.038972798734903336, 'waves': 0.939393937587738}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 135, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 0, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 0, 'tune_ms': 0.046377599239349365, 'waves': 1.9393939971923828}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 197, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 2, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 0, 'tune_ms': 0.03895893320441246, 'waves': 0.939393937587738}]",0.053872000426054,4096,128,5120,512,qwen25_14b_32b,5120,,40,model,0.1085279993712902,0.0544000007212162,ch24_chunk1024_ll16_graph_hp_pb256_pw4,0.05382400006055832
Qwen2.5 14B/32B,cuBLASLt+NCCL,0.4724320024251938,False,4,0.4724320024251938,0.29684799909591675,ch32_chunk128_ll16_graph_normal_pb512_pw8,"[{'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 0.26988479495048523, 'waves': 4.848484992980957}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 0.27632638812065125, 'waves': 4.848484992980957}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 0.271507203578949, 'waves': 4.848484992980957}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 0.27643200755119324, 'waves': 4.848484992980957}]",0.2014399990439415,16384,128,5120,4096,qwen25_14b_32b,5120,,40,model,0.47785599529743195,0.28308799862861633,ch32_chunk128_ll16_graph_normal_pb1024_pw8,0.20294399559497833
Qwen2.5 14B/32B,cuBLASLt+NCCL,0.306335985660553,False,8,0.306335985660553,0.18276800215244293,ch24_chunk128_ll16_graph_hp_pb1024_pw8,"[{'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 248, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 0, 'tune_ms': 0.13820479810237885, 'waves': 1.9393939971923828}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 0.1592554748058319, 'waves': 3.939393997192383}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 248, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 0, 'tune_ms': 0.14090347290039062, 'waves': 1.9393939971923828}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 20, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 0.15925119817256927, 'waves': 4.848484992980957}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 248, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 0, 'tune_ms': 0.13938985764980316, 'waves': 1.9393939971923828}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 248, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 0, 'tune_ms': 0.14109759032726288, 'waves': 1.9393939971923828}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 0.1587168127298355, 'waves': 3.939393997192383}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 248, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 0, 'tune_ms': 0.14065919816493988, 'waves': 1.9393939971923828}]",0.13449599593877792,16384,128,5120,2048,qwen25_14b_32b,5120,,40,model,0.307328000664711,0.18196800351142883,ch24_chunk128_ll64_graph_normal_pb512_pw8,0.13393600285053253
Qwen2.5 14B/32B,TE+NCCL,3.517504096031189,False,4,3.5262879133224487,2.480544090270996,ch24_chunk128_ll16_graph_normal_pb1024_pw8,"[{'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 2.3387136459350586, 'waves': 38.787879943847656}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 2.320305109024048, 'waves': 38.787879943847656}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 2.290560007095337, 'waves': 38.787879943847656}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 2.2009494304656982, 'waves': 38.787879943847656}]",1.332527995109558,131072,128,5120,32768,qwen25_14b_32b,5120,,40,model,3.517504096031189,2.7677600383758545,ch24_chunk128_ll128_graph_normal_pb1024_pw8,1.3425280451774597
Qwen2.5 14B/32B,cuBLASLt+NCCL,2.061616063117981,False,8,2.061616063117981,1.3013759851455688,ch24_chunk128_ll64_graph_hp_pb1024_pw4,"[{'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 248, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 1.0873643159866333, 'waves': 15.515151977539062}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 495, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 5, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 1.238811731338501, 'waves': 25.909090042114258}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 248, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 1.1037930250167847, 'waves': 15.515151977539062}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 23, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 4, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 1.248517394065857, 'waves': 19.393939971923828}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 248, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 1.0992341041564941, 'waves': 15.515151977539062}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 248, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 1.099719524383545, 'waves': 15.515151977539062}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 495, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 5, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 1.2499605417251587, 'waves': 25.909090042114258}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 248, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 1.1058634519577026, 'waves': 15.515151977539062}]",0.8146879971027374,131072,128,5120,16384,qwen25_14b_32b,5120,,40,model,2.0886080265045166,1.291759967803955,ch32_chunk128_ll128_graph_normal_pb128_pw4,0.8159519731998444
Qwen2.5 14B/32B,TE+NCCL,7.182447910308838,False,4,7.808607816696167,5.00054407119751,ch24_chunk128_ll16_graph_normal_pb512_pw4,"[{'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 209, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 6, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 4.667652606964111, 'waves': 69.95454406738281}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 209, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 6, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 4.780785083770752, 'waves': 69.95454406738281}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 23, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 4, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 4.614275932312012, 'waves': 77.57575988769531}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 209, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 6, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 4.660524845123291, 'waves': 69.95454406738281}]",2.6064319610595703,262144,128,5120,65536,qwen25_14b_32b,5120,,40,model,7.182447910308838,5.054800033569336,ch24_chunk128_ll16_graph_normal_pb1024_pw8,2.6050719022750854
Qwen2.5 14B/32B,cuBLASLt+NCCL,3.9555200338363647,False,8,3.9555200338363647,2.444256067276001,ch24_chunk128_ll128_graph_hp_pb128_pw8,"[{'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 2.2748916149139404, 'waves': 38.787879943847656}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 2.4179775714874268, 'waves': 62.121212005615234}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 2.135155200958252, 'waves': 38.787879943847656}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 2.3876702785491943, 'waves': 62.121212005615234}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 2.2627511024475098, 'waves': 38.787879943847656}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 2.1813738346099854, 'waves': 38.787879943847656}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 29, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 1, 'inner_shape': 0, 'cluster_shape': 3, 'workspace_bytes': 4, 'tune_ms': 2.3955488204956055, 'waves': 62.121212005615234}, {'returned': 8, 'valid': 8, 'algo_id': 66, 'tile_id': 24, 'stages_id': 35, 'split_k': 1, 'reduction': 0, 'cta_swizzle': 0, 'custom': 7, 'inner_shape': 0, 'cluster_shape': 5, 'workspace_bytes': 4, 'tune_ms': 2.2895028591156006, 'waves': 38.787879943847656}]",1.5729119777679443,262144,128,5120,32768,qwen25_14b_32b,5120,,40,model,4.013967990875244,2.4711999893188477,ch24_chunk128_ll128_graph_hp_pb512_pw4,1.5735840201377869
